#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
EM|PA755|-31.676001|-64.342003|515.0|Alta Gracia,ARGENTINA: J.Booker|2001-08-26T16:05:28.0000|2001-09-09T20:25:38.0000
EM|PA760|-31.662001|-64.250999|453.0|Rafael Garcia,ARGENTINA: J.Booker|2001-08-26T15:21:17.0000|2001-09-04T12:51:23.0000
EM|PA765|-31.674999|-64.141998|395.0|Cosme,Cordoba,ARGENTINA: J.Booker|2001-08-27T18:00:01.0000|2001-09-12T16:00:01.0000
EM|PA770|-31.639999|-64.014999|364.0|Pilar,ARGENTINA: J.Booker|2001-08-26T13:27:33.0000|2001-09-10T13:00:01.0000
EM|PA775|-31.638|-63.834|320.0|Pilar,ARGENTINA: J.Booker|2001-08-25T22:00:01.0000|2001-09-04T14:00:01.0000
EM|PA780|-31.709999|-63.731998|295.0|Laguna Larga,ARGENTINA: J.Booker|2001-08-25T20:30:46.0000|2001-09-04T15:20:01.0000
EM|PA785|-31.66|-63.583|265.0|Villa del Rosario,ARGENTINA: J.Booker|2001-08-28T17:00:01.0000|2001-09-08T13:52:19.0000
EM|PA790|-31.698|-63.356998|221.0|Luque,ARGENTINA: J.Booker|2001-08-25T16:00:01.0000|2001-09-11T11:00:01.0000
EM|PA792|-31.625|-63.247002|195.0|Luque,ARGENTINA: J.Booker|2001-09-08T18:00:01.0000|2001-09-16T19:00:01.0000
EM|PA795|-31.653|-63.138|180.0|Sacanta,ARGENTINA: J.Booker|2001-08-25T17:23:52.0000|2001-09-08T00:58:29.0000
EM|PA800|-31.657|-63.007999|159.0|Sacanta,ARGENTINA: J.Booker|2001-09-08T21:25:16.0000|2001-09-16T20:40:11.0000
EM|PA805|-31.656|-62.886002|147.0|Villa San Esteban,ARGENTINA: J.Booker|2001-09-10T17:39:37.0000|2001-09-17T12:47:45.0000
EM|PA810|-31.688|-62.729|131.0|El Aranado,ARGENTINA: J.Booker|2001-09-10T20:56:17.0000|2001-09-17T14:00:21.0000
EM|PA815|-31.679001|-62.476002|113.0|Saturnino M.Laspiur,ARGENTINA: J.Booker|2001-09-11T18:32:23.0000|2001-09-17T15:11:26.0000
EM|PA820|-31.753|-62.287998|110.1|Las Petacas,ARGENTINA: J.Booker|2003-09-02T18:15:28.0000|2003-09-11T00:00:18.0000
EM|PA825|-31.725|-62.035|110.6|Crispi,ARGENTINA: J.Booker|2003-09-02T21:32:04.0000|2003-09-16T13:00:00.0000
EM|PA830|-31.733|-61.821999|115.7|Sastre,ARGENTINA: J.Booker|2003-09-03T14:27:33.0000|2003-09-13T06:00:06.0000
EM|PA834|-31.716999|-61.580002|81.9|San Vicente,ARGENTINA: J.Booker|2003-09-06T15:21:50.0000|2003-09-26T15:36:45.0000
EM|PA835|-31.704|-61.571999|74.7|San Vicente,ARGENTINA: J.Booker|2003-09-04T17:39:05.0000|2003-09-06T13:18:48.0000
EM|PA840|-31.679001|-61.337002|60.2|Saavedra,ARGENTINA: J.Booker|2003-09-03T20:34:50.0000|2003-09-14T20:54:15.0000
EM|PA845|-31.676001|-61.068001|49.0|San Carlos Centro,ARGENTINA: J.Booker|2003-09-04T20:41:14.0000|2003-09-14T19:12:38.0000
EM|PA850|-31.694|-60.792999|26.2|Santo Tome,ARGENTINA: J.Booker|2004-11-24T19:01:04.0000|2004-12-07T14:38:19.0000
EM|PA852|-31.846001|-60.540001|94.1|Tezanos Pinto,ARGENTINA: J.Booker|2005-09-02T19:08:12.0000|2005-09-23T18:23:28.0000
EM|PA855|-31.780001|-60.327999|55.2|Rios,Santa Fe,ARGENTINA: J.Booker|2004-11-25T18:40:32.0000|2004-12-07T12:44:42.0000
EM|PA860|-31.855|-60.028999|85.9|Viale,ARGENTINA: J.Booker|2004-11-24T21:59:02.0000|2004-11-26T13:41:33.0000
EM|PA861|-31.841999|-60.028999|75.5|Viale,ARGENTINA: J.Booker|2005-08-16T17:22:05.0000|2005-09-02T16:56:47.0000
EM|PA865|-31.865|-59.687|89.3|San Antonio Pablo Barbageatta,Corrientis,ARGENTINA: J.Booker|2004-11-25T20:58:41.0000|2004-12-03T21:03:58.0000
EM|PA870|-31.808001|-59.41|76.6|El Escondido-Raices,Corrientis,ARGENTINA: J.Booker|2004-11-23T20:26:29.0000|2004-12-06T19:55:31.0000
EM|PA875|-31.806999|-59.102001|46.7|Pasa de la Lag,ARGENTINA: J.Booker|2004-11-23T16:56:23.0000|2004-12-06T10:00:17.0000
EM|PA878|-31.805|-58.958|55.9|Villaguay,ARGENTINA: J.Booker|2005-08-16T13:23:56.0000|2005-09-23T16:05:37.0000
EM|PA880|-31.823999|-58.835999|73.2|Villa Clara,ARGENTINA: J.Booker|2004-11-22T22:10:41.0000|2004-12-06T17:08:06.0000
EM|PA885|-31.723|-58.626999|79.6|Jubileo,Corrientis,ARGENTINA: J.Booker|2004-11-23T14:31:17.0000|2004-12-06T16:01:26.0000
EM|PA890|-31.700001|-58.398998|71.1|San Salvador,ARGENTINA: J.Booker|2004-11-22T20:13:00.0000|2004-12-06T14:34:12.0000
EM|PA895|-31.77|-58.152|59.6|Aldea San Greg,ARGENTINA: J.Booker|2004-11-22T16:13:21.0000|2004-11-26T16:43:12.0000
EM|PA940|-33.098|-66.362|748.0|El Milagro,ARGENTINA: J.Booker|2004-08-19T20:30:39.0000|2004-08-31T19:57:05.0000
EM|PA945|-33.277|-66.157997|948.2|Los Puquios,ARGENTINA: J.Booker|2004-08-19T17:34:19.0000|2004-08-31T21:08:27.0000
EM|PA950|-33.382|-65.889999|752.2|Paso Las Carretas,San Luis,ARGENTINA: J.Booker|2004-08-19T14:31:56.0000|2004-09-02T13:59:39.0000
EM|PA955|-33.597|-65.707001|606.9|Santa Barbara,San Luis,ARGENTINA: J.Booker|2004-08-17T20:26:53.0000|2004-08-30T13:06:19.0000
EM|PA960|-33.695999|-65.416|501.2|Villa Reynolds,San Luis,ARGENTINA: J.Booker|2004-08-17T16:41:48.0000|2004-09-02T15:52:39.0000
EM|PA965|-33.873001|-65.177002|412.7|Justo Daract,ARGENTINA: J.Booker|2004-08-16T20:17:19.0000|2004-08-29T21:48:56.0000
EM|PA970|-34.130001|-65.107002|357.7|Modestino Pizarro,ARGENTINA: J.Booker|2004-08-15T17:12:43.0000|2004-09-01T13:10:19.0000
EM|PA975|-34.348999|-64.898003|287.9|Villa Valeria,San Luis,ARGENTINA: J.Booker|2004-08-16T15:59:08.0000|2004-08-29T19:56:10.0000
EM|PA980|-34.595001|-64.732002|240.7|Pegasano,ARGENTINA: J.Booker|2004-08-18T18:53:39.0000|2004-08-29T18:33:38.0000
EM|PA985|-34.848|-64.521004|203.2|Villa Huidobro,ARGENTINA: J.Booker|2004-08-18T16:17:58.0000|2004-08-29T16:39:56.0000
EM|PAJ55|41.808998|-77.819|735.4|Susquehannock Forest, PA, USA|2016-08-26T20:19:22.0000|2016-09-15T02:14:43.0000
EM|PAJ56|41.714001|-77.018997|623.4|Tioga State Forest, PA, USA|2016-08-30T19:17:18.0000|2016-09-09T17:38:57.0000
EM|PAJ57|41.644001|-76.348|365.2|Billets Pond, PA, USA|2016-10-11T21:40:21.0000|2016-10-30T19:04:49.0000
EM|PAJ58|41.513|-75.480003|643.8|Moosic Mountains, PA, USA|2016-10-23T19:17:54.0000|2016-11-10T19:28:55.0000
EM|PAK53|41.630001|-79.889|507.2|Sugar Creek, PA, USA|2016-10-14T18:05:49.0000|2016-10-31T13:02:00.0000
EM|PAK54|41.424|-79.156998|522.6|Collins Pine, PA, USA|2016-09-01T20:48:25.0000|2016-09-25T11:52:42.0000
EM|PAK55|41.467999|-78.18|458.0|Elk State Forest, PA, USA|2016-08-17T22:34:44.0000|2016-09-02T20:32:55.0000
EM|PAK56|41.341|-77.427002|534.9|Tiadaghton Forest, PA, USA|2016-08-19T20:46:41.0000|2016-09-17T15:16:25.0000
EM|PAK57|41.134998|-76.592003|359.8|Spruce Run, PA, USA|2016-10-20T21:20:00.0000|2016-10-29T23:24:25.0000
EM|PAK58|41.032001|-75.696999|446.2|Hickory Run, PA, USA|2016-07-19T22:42:04.0000|2016-08-12T01:57:58.0000
EM|PAL53|40.966|-80.101997|399.1|Moraine Park, PA, USA|2016-07-12T21:58:42.0000|2016-08-01T20:32:34.0000
EM|PAL54|40.910999|-79.438004|417.8|Bullock Run, PA, USA|2016-10-13T19:13:16.0000|2016-11-01T21:38:43.0000
EM|PAL55|40.678001|-78.516998|501.5|Prince Golitzin Park, PA, USA|2016-07-11T20:45:54.0000|2016-08-24T17:28:45.0000
EM|PAL56|40.705002|-77.677002|401.0|Rothrock Forest, PA, USA|2016-07-28T21:00:19.0000|2016-11-02T19:05:17.0000
EM|PAL57|40.525002|-76.747002|413.7|Weiser Forest, PA, USA|2016-07-23T19:28:37.0000|2016-08-10T18:08:44.0000
EM|PAL58|40.352|-75.87|200.8|Antietam Reservoir, PA, USA|2017-07-02T18:21:16.0000|2017-07-24T14:32:35.0000
EM|PAL59|40.182999|-75.408997|67.6|Skippack Creek, PA, USA|2016-07-18T20:39:13.0000|2016-08-09T18:23:03.0000
EM|PAM53|40.514999|-80.435997|357.2|Raccoon Creek, PA, USA|2016-07-14T20:10:15.0000|2016-08-16T15:29:20.0000
EM|PAM54|40.215|-79.459999|307.7|Mammoth Park, PA, USA|2016-07-06T21:13:55.0000|2016-07-25T19:39:28.0000
EM|PAM55|40.186001|-78.764999|740.8|Gallitzin Forest, PA, USA|2016-08-10T17:50:07.0000|2016-08-22T18:27:18.0000
EM|PAM56|39.992001|-77.925003|420.0|Cowans Gap, PA, USA|2016-07-05T21:38:58.0000|2016-08-22T08:35:18.0000
EM|PAM57|40.007|-77.317001|460.9|Michaux Forest, PA, USA|2016-07-22T22:24:51.0000|2016-08-12T06:18:58.0000
EM|PAM58|39.902|-76.330002|110.9|Pequea Creek, PA, USA|2016-10-12T16:55:00.0000|2016-10-20T19:27:19.0000
EM|RC010|53.952999|-114.289001|680.9|Lac la Nonne, Canada|2008-09-15T18:16:22.0000|2008-09-27T15:56:04.0000
EM|RC020|53.830002|-113.887001|691.0|Alexander, Alberta, Canada|2008-09-14T23:22:12.0000|2008-09-27T17:21:37.0000
EM|RC030|53.723|-113.553001|686.6|Carbondale, Canada|2008-09-15T01:07:46.0000|2008-10-16T01:01:02.0000
EM|RC040|53.636002|-113.129997|676.2|Griesbach, Canada|2008-09-14T21:27:11.0000|2008-10-16T22:44:49.0000
EM|RC050|53.542|-112.749001|730.2|Elk Island National Park, Canada|2008-09-14T19:23:33.0000|2008-10-16T22:01:11.0000
EM|RC060|53.426998|-112.419998|671.9|Beaverhill Lake east, Canada|2008-09-14T17:49:29.0000|2008-09-29T15:43:52.0000
EM|RC065|53.382|-112.234001|677.3|Haight, Canada|2008-09-30T21:15:27.0000|2008-10-16T21:08:50.0000
EM|RC070|53.313|-112.040001|661.2|Holden, Canada|2008-09-14T16:20:35.0000|2008-10-16T20:39:18.0000
EM|RC075|53.271999|-111.952003|674.1|Torlea, Canada|2008-09-29T20:09:27.0000|2008-10-16T19:58:43.0000
EM|RC080|53.244999|-111.831001|683.4|Torlea Nature Area, Canada|2008-09-13T23:43:13.0000|2008-10-16T19:26:33.0000
EM|RC085|53.157001|-111.666|721.2|Viking, Canada|2008-09-29T22:23:50.0000|2008-10-16T18:04:35.0000
EM|RC090|53.109001|-111.495003|710.9|Camp Lake, Canada|2008-09-13T22:16:39.0000|2008-10-16T17:26:46.0000
EM|RC095|53.026001|-111.306|708.3|Jarrow, Canada|2008-09-30T18:45:05.0000|2008-10-16T16:49:06.0000
EM|RC100|53.005001|-111.139|669.4|Scoville Lake, Canada|2008-09-13T20:58:52.0000|2008-10-16T16:12:36.0000
EM|RC110|52.945999|-110.723|665.6|Baxter Lakes, Canada|2008-09-13T19:12:15.0000|2008-10-16T15:32:46.0000
EM|RC120|52.817001|-110.355003|649.5|Prospect Valley, Canada|2008-09-13T17:27:31.0000|2008-10-16T14:39:51.0000
EM|REC38|47.709999|-91.178001|518.2|Silver Island, MN, USA|2013-06-24T21:54:02.0000|2013-07-15T15:09:07.0000
EM|REC62|44.742|-69.293|92.8|Carlton Pond, ME, USA|2017-08-03T19:22:07.0000|2017-08-26T11:48:22.0000
EM|RED36|47.187|-93.068|402.0|Round Lake, MN, USA|2012-05-11T18:56:10.0000|2012-06-05T19:47:23.0000
EM|RED37|47.113|-92.337|420.2|Bear Lake, MN, USA|2012-05-11T16:35:43.0000|2012-06-06T20:31:47.0000
EM|RED38|47.115|-91.532|244.2|Gitchi Gami, MN, USA|2012-05-10T17:36:37.0000|2012-06-06T17:31:24.0000
EM|RED61|44.348|-70.519|161.5|Pray Meadow, ME, USA|2017-08-28T18:53:03.0000|2017-09-10T18:26:43.0000
EM|REE36|46.481|-93.312|404.6|Rice Lake, MN, USA|2012-05-12T19:36:48.0000|2012-06-05T16:23:39.0000
EM|REE38|46.509998|-91.568001|364.6|Brule River, WI, USA|2012-05-09T16:57:58.0000|2012-05-09T17:36:29.0000
EM|REE45|46.095001|-84.991997|238.1|Rock Rapids, MI, USA|2013-09-05T14:03:40.0000|2013-10-04T20:10:44.0000
EM|REF24|46.008999|-104.488998|1017.4|Medicine Rock, MT, USA|2018-10-24T22:54:12.0000|2018-11-07T18:32:25.0000
EM|REF35|45.825001|-94.695999|0.0|Buckhead Lake, MN, USA|2012-05-04T19:12:45.0000|2012-05-04T19:41:58.0000
EM|REF59|43.669|-73.236|168.2|Bomoseen Park, VT, USA|2017-05-20T21:24:43.0000|2017-06-28T19:28:24.0000
EM|REG37|45.228001|-92.858002|304.8|Big Marine Lake, MN, USA|2012-04-28T18:54:16.0000|2012-04-28T19:34:28.0000
EM|REG45|44.812|-85.292|184.6|Round Lake, MI, USA|2013-08-30T17:29:21.0000|2013-09-23T17:16:07.0000
EM|REG46|44.855999|-84.475998|365.6|Jackpine Plains, MI, USA|2013-08-19T18:01:58.0000|2013-08-23T19:04:08.0000
EM|REG56|43.519|-76.081|114.6|Altmar Forest, NY, USA|2017-05-11T18:15:51.0000|2017-06-09T14:58:41.0000
EM|REG58|43.269|-74.157|318.4|Thomas Hill, NY, USA|2017-04-29T17:13:41.0000|2017-06-02T10:07:11.0000
EM|REG61|42.741|-71.829|353.2|Marshall Forest, NH, USA|2017-05-17T20:53:37.0000|2017-06-15T15:38:56.0000
EM|REH36|44.558|-93.938|301.9|High Island, MN, USA|2012-06-02T17:01:31.0000|2012-06-28T14:52:12.0000
EM|REH56|42.891|-76.424|322.6|Skaneateles Lake, NY, USA|2017-10-19T19:10:55.0000|2017-10-31T20:42:46.0000
EM|REH61|42.265|-72.141|218.5|West Brookfield Forest, MA, USA|2017-06-23T19:56:33.0000|2017-07-14T14:26:13.0000
EM|REH62|41.921|-71.234|37.5|Chartley Brook, MA, USA|2017-08-23T16:44:57.0000|2017-09-19T16:14:23.0000
EM|REI36|43.979|-94.043999|306.6|Maple River, MN, USA|2012-04-30T17:03:40.0000|2012-05-26T14:02:01.0000
EM|REI37|44.112999|-93.439003|344.4|Moonan Marsh, MN, USA|2012-04-29T16:06:36.0000|2012-05-28T14:12:30.0000
EM|REI55|42.618|-77.358002|507.0|Hi-Tor, NY, USA|2016-11-01T18:12:32.0000|2016-11-11T18:50:42.0000
EM|REI55|42.619|-77.349|521.1|High Tor, NY, USA|2017-04-28T18:37:12.0000|2017-06-03T14:49:49.0000
EM|REI56|42.342999|-76.68|580.2|Connecticut Hill, NY, USA|2016-09-26T20:20:02.0000|2016-10-13T20:38:38.0000
EM|REI57|42.367001|-75.901001|425.0|Triangle Forest, NY, USA|2016-10-31T17:56:07.0000|2016-11-12T17:51:30.0000
EM|REJ30|43.458|-99.320999|423.6|Landing Creek, SD, USA|2018-05-27T05:28:02.0000|2018-06-12T16:50:58.0000
EM|REJ40|43.155998|-90.902|289.4|Kickapoo River, WI, USA|2012-05-10T17:27:44.0000|2012-05-10T18:11:27.0000
EM|REJ49|42.735001|-82.905998|186.7|Wolcott Mill, MI, USA|2013-08-20T18:22:42.0000|2013-08-26T15:13:13.0000
EM|REJ58|41.446|-75.436|490.9|Lake Henry, PA, USA|2017-06-03T19:38:37.0000|2017-06-25T01:51:28.0000
EM|REJ60|41.251|-73.579|227.7|Ward Pound Ridge, NY, USA|2017-04-25T17:55:35.0000|2017-05-06T14:48:59.0000
EM|REJ61|40.958|-72.781998|43.4|Wildwood House, NY, USA|2016-09-27T17:01:58.0000|2016-10-15T16:08:22.0000
EM|REJ62|41.069|-71.892|15.8|Wildwood Park, NY, USA|2017-05-07T15:22:32.0000|2017-06-05T14:21:13.0000
EM|REK56|41.251999|-77.496002|513.9|Lick Run, PA, USA|2016-10-19T20:35:58.0000|2016-11-09T21:10:16.0000
EM|REK57|41.118|-76.581|373.8|Spruce Run, PA, USA|2017-04-27T16:57:21.0000|2017-06-04T18:34:49.0000
EM|REK58|41.019001|-75.763|399.9|Hickory Run, PA, USA|2016-10-19T18:11:45.0000|2016-10-26T19:31:19.0000
EM|REK59|40.696|-74.87|144.0|Ken Lockwood Gorge, NJ, USA|2017-07-26T17:38:13.0000|2017-08-11T17:42:53.0000
EM|REL24|42.164001|-104.761002|1367.0|Grayrocks Reservoir, WY, USA|2018-06-05T21:45:12.0000|2018-06-26T19:50:57.0000
EM|REL45|41.271999|-86.787003|199.0|Kankakee Marsh, IN, USA|2013-11-08T20:01:22.0000|2013-11-15T19:03:56.0000
EM|REL53|41.014999|-80.004997|390.6|Jennings Triangle, PA, USA|2016-08-02T18:47:42.0000|2016-09-02T15:50:17.0000
EM|REL55|40.726002|-78.598999|596.3|South Witmer Creek, PA, USA|2016-10-12T20:37:22.0000|2016-11-03T19:04:38.0000
EM|REL57|40.528|-76.744003|404.1|Weiser Forest, PA, USA|2016-08-23T20:24:08.0000|2016-09-07T12:11:43.0000
EM|REL59|40.272999|-75.111|58.7|Dark Hollow, PA, USA|2016-10-25T18:19:43.0000|2016-11-08T12:35:25.0000
EM|REM55|40.228001|-78.726997|783.8|Gallitzin Forest, PA, USA|2016-08-29T19:59:40.0000|2016-09-19T15:23:32.0000
EM|REM58|39.903|-76.328|95.4|Pequea Creek, PA, USA|2017-05-20T19:30:16.0000|2017-06-30T15:06:43.0000
EM|REN47|40.361|-85.76|271.2|Duck Creek, IN, USA|2015-11-02T16:33:15.0000|2015-11-10T11:55:20.0000
EM|REN57|39.493|-77.476997|284.4|Frederick Forest, MD, USA|2016-06-21T20:45:41.0000|2016-07-10T15:07:24.0000
EM|REN58|39.212002|-76.429001|3.0|North Point, MD, USA|2016-08-13T19:55:36.0000|2016-08-23T19:46:03.0000
EM|REO43|40.007|-89.157997|182.6|North Fork, IL, USA|2013-10-09T16:49:02.0000|2013-10-29T20:30:04.0000
EM|REO46|39.831001|-86.682999|258.2|McCloud Park, IN, USA|2013-10-22T17:11:38.0000|2013-10-29T16:18:53.0000
EM|REO49|39.707|-84.179|305.2|HILLS and DALES, OH, USA|2015-11-03T17:16:23.0000|2015-11-22T17:12:12.0000
EM|REO58|38.473|-77.027|9.6|Chapel Point, MD, USA|2016-08-03T19:36:57.0000|2016-08-24T16:42:03.0000
EM|REP47|39.135|-86.216|259.0|Brown County Park, IN, USA|2015-06-09T17:17:55.0000|2015-07-06T15:23:50.0000
EM|REP53|38.764999|-81.209999|330.6|Henry Fork, WV, USA|2016-09-07T20:11:45.0000|2016-09-18T16:11:52.0000
EM|REQ33|38.942001|-97.846001|420.6|Saline Creek, KS, USA|2013-06-01T19:02:31.0000|2013-06-21T17:05:18.0000
EM|REQ47|38.477|-86.464|245.8|Youngs Creek, IN, USA|2014-10-09T20:40:58.0000|2014-11-05T16:39:06.0000
EM|REQ48|38.393|-85.637|134.3|Charleston Park,, IN, USA|2015-06-10T17:17:33.0000|2015-07-05T23:52:14.0000
EM|REQ53|38.002|-81.595|343.5|Little Elk Creek, WV, USA|2015-12-02T19:58:54.0000|2015-12-11T21:52:43.0000
EM|RER39|38.164001|-93.132004|295.5|Wayne Hollow, MO, USA|2013-10-25T18:36:31.0000|2013-11-04T16:06:16.0000
EM|RER54|37.257|-80.856003|1020.6|Dry Fork, VA, USA|2016-07-26T20:11:05.0000|2016-08-16T16:35:01.0000
EM|RES46|37.471|-87.626|147.3|Deer Creek, KY, USA|2015-05-31T09:03:00.0000|2015-06-23T22:43:32.0000
EM|RES50|37.027|-84.283|320.1|Cane Creek, KY, USA|2015-07-29T18:05:26.0000|2015-08-18T13:44:06.0000
EM|RES53|36.852001|-82.075996|1115.3|Hidden Valley, VA, USA|2016-05-31T17:48:14.0000|2016-06-21T15:14:23.0000
EM|RES54|36.613998|-81.283997|904.2|Gold Hill, NC, USA|2016-01-05T19:09:33.0000|2016-02-02T10:38:39.0000
EM|RES55|36.648|-80.391|512.6|Paper Timber, VA, USA|2017-04-25T20:31:49.0000|2017-05-14T04:48:51.0000
EM|RET45|36.894|-88.529|120.2|Hurricane Branch, KY, USA|2015-06-01T20:50:33.0000|2015-06-23T12:56:37.0000
EM|RET46|36.69|-87.79|219.3|Fort Campbell, KY, USA|2015-06-11T22:44:11.0000|2015-07-19T17:30:53.0000
EM|RET50|36.473|-84.711|475.3|Scott Forest, TN, USA|2015-07-18T20:17:08.0000|2015-08-18T16:42:06.0000
EM|RET54|36.068|-81.504|779.6|Buffalo Cove, NC, USA|2015-12-07T21:16:03.0000|2015-12-19T18:40:44.0000
EM|RET55|36.034|-80.912003|347.8|Butch Branch, NC, USA|2016-04-22T18:12:49.0000|2016-05-12T16:44:03.0000
EM|RET56|35.838001|-79.961998|198.6|Uwharrie River, NC, USA|2016-05-11T19:10:11.0000|2016-05-29T14:22:41.0000
EM|RET57|35.807999|-79.336998|182.0|Terrells Creek, NC, USA|2016-04-19T19:53:07.0000|2016-05-12T21:03:54.0000
EM|RET58|35.705002|-78.454002|59.6|Neuse River, NC, USA|2016-04-18T21:34:51.0000|2016-05-13T14:40:19.0000
EM|REU49|35.969|-85.705|311.5|Center Hill, TN, USA|2015-06-02T23:21:03.0000|2015-07-18T22:57:31.0000
EM|REU55|35.609001|-81.098|292.0|North Fork Mountain Creek, NC, USA|2016-02-05T21:07:23.0000|2016-02-17T21:45:26.0000
EM|REU60|34.969|-77.355|11.2|Hofmann Forest, NC, USA|2015-12-16T19:24:34.0000|2016-01-07T16:13:28.0000
EM|REV52|35.172001|-83.748001|881.8|Potterman Branch, NC, USA|2015-12-18T22:07:34.0000|2016-01-10T17:17:12.0000
EM|REV54|35.041|-82.189|292.8|Meadow Creek, SC, USA|2015-10-18T22:18:13.0000|2015-10-29T15:34:46.0000
EM|REV55|34.903|-81.338|178.7|Turkey Creek, SC, USA|2015-11-20T20:40:40.0000|2015-12-13T06:48:06.0000
EM|REW51|34.699001|-84.700996|417.9|Cold Springs Mountain, GA, USA|2016-01-25T22:41:31.0000|2016-02-12T07:59:19.0000
EM|REW52|34.643002|-83.806999|523.4|Chattahoochee Forest, GA, USA|2016-01-26T18:11:33.0000|2016-02-03T22:27:19.0000
EM|REX49|34.05|-86.495|209.2|Locust Fork, AL, USA|2015-11-21T20:22:21.0000|2015-12-23T05:51:54.0000
EM|REX52|33.904|-83.909|321.8|TRIBBLE MILL, GA, USA|2015-10-16T19:02:39.0000|2015-10-28T19:21:36.0000
EM|REY51|33.393|-85.237|348.2|Dennys Creek, GA, USA|2015-10-11T21:18:30.0000|2015-11-11T20:35:35.0000
EM|REY52|33.232|-84.397|247.9|BLANTON MILL, GA, USA|2015-09-30T16:15:46.0000|2015-10-28T12:55:38.0000
EM|RII62|41.379002|-71.747002|50.6|Woody Hill, RI, USA|2016-10-19T16:50:06.0000|2016-11-07T15:24:44.0000
EM|SA001|49.117001|-114|1452.0|Waterton, Canada|2009-08-26T19:02:34.0000|2009-09-18T03:19:55.0000
EM|SA005|49.446999|-114.085999|1263.6|Pincher Creek, Canada|2009-08-27T18:42:09.0000|2009-09-19T02:59:30.0000
EM|SA010|49.817001|-114.164001|1326.6|Waldron Ranch, Canada|2009-08-27T21:55:26.0000|2009-09-19T06:12:47.0000
EM|SA015|50.222|-114.181999|1391.4|Chain Lakes, Canada|2009-10-01T01:44:04.0000|2009-10-19T21:03:54.0000
EM|SA020|49.944|-113.064003|981.8|Keho Lake, Canada|2009-08-24T17:47:44.0000|2009-09-16T02:05:05.0000
EM|SA025|50.139|-113.133003|943.3|Champion, Canada|2009-10-02T21:09:16.0000|2009-10-20T14:22:04.0000
EM|SA030|51.245998|-113.927002|1105.8|Airdrie, Canada|2009-08-28T20:36:38.0000|2009-09-20T04:53:59.0000
EM|SA035|51.424|-113.540001|921.0|Airdrie, Canada|2009-08-23T20:37:30.0000|2009-09-15T04:54:51.0000
EM|SA040|49.981998|-112.677002|870.0|Picture Butte, Canada|2009-08-24T21:32:02.0000|2009-09-16T05:49:22.0000
EM|SA045|49.978001|-112.254997|793.8|Vauxhall, Canada|2009-08-25T18:22:15.0000|2009-09-17T02:39:36.0000
EM|SA050|50.583|-114.252998|1266.0|Longview, Canada|2009-10-01T17:13:26.0000|2009-11-05T14:15:50.0000
EM|SA055|50.914001|-114.221001|1132.6|Calgary, Canada|2009-10-01T20:57:30.0000|2009-10-20T20:06:33.0000
EM|SA060|51.366001|-114.170998|1202.2|Lochend Lake, Canada|2009-11-05T00:00:22.0000|2009-11-23T19:22:34.0000
EM|SA065|51.792|-114.311996|1070.0|Olds, Canada|2009-10-05T23:17:22.0000|2009-11-04T19:41:40.0000
EM|SA070|51.542999|-113.517998|989.0|Ensign, Canada|2009-10-03T01:14:37.0000|2009-10-20T16:28:17.0000
EM|SA075|50.609001|-113.804001|1032.8|High River, Canada|2009-10-03T16:19:11.0000|2009-11-05T15:52:52.0000
EM|SA080|50.895|-113.637001|1016.0|Dalemead, Canada|2009-10-02T00:07:38.0000|2009-10-20T21:32:16.0000
EM|SA085|51.054001|-113.731003|1140.4|Chestermere, Canada|2009-10-03T21:34:12.0000|2009-11-05T19:06:50.0000
EM|SA090|51.438|-113.791|969.6|Crossfield, Canada|2009-10-04T01:27:12.0000|2009-11-04T21:06:28.0000
EM|SA095|50.441002|-112.93|926.6|McGregor Lake, Canada|2009-10-22T23:04:32.0000|2009-11-05T20:53:33.0000
EM|SA100|50.674999|-113.120003|1027.0|Arrowwood, Canada|2009-10-23T15:16:25.0000|2009-11-06T18:10:52.0000
EM|SA105|51.252998|-113.233002|906.3|Rockyford, Canada|2009-10-04T15:41:11.0000|2009-10-21T14:08:37.0000
EM|SA110|51.846001|-113.445999|889.6|Wimborne, Canada|2009-10-05T18:55:13.0000|2009-11-09T15:18:17.0000
EM|SA115|50.508999|-112.589996|836.0|Lomond, Canada|2009-10-22T20:50:56.0000|2009-11-05T22:07:46.0000
EM|SA117|50.648998|-112.758003|914.1|Queenstown, Canada|2009-11-06T17:24:15.0000|2009-11-24T14:23:43.0000
EM|SA120|51.061001|-112.910004|887.4|Standard, Canada|2009-10-21T18:03:14.0000|2009-11-06T14:21:27.0000
EM|SA125|51.807999|-113.057999|893.0|Rumsey, Canada|2009-10-05T15:45:57.0000|2009-11-09T16:12:30.0000
EM|SA130|50.808998|-112.313004|767.8|Bassano, Canada|2009-10-22T16:11:11.0000|2009-11-06T19:40:15.0000
EM|SA140|51.459999|-112.571999|825.1|Drumheller, Canada|2009-10-04T19:22:59.0000|2009-11-07T14:03:52.0000
EM|SA145|51.722|-112.509003|856.4|Morrin, Canada|2009-10-04T22:46:07.0000|2009-10-24T13:34:53.0000
EM|SA150|50.765999|-111.657997|690.0|Patricia, Canada|2009-10-22T00:34:12.0000|2009-11-24T17:34:42.0000
EM|SA155|51.318001|-112.188004|890.8|Little Fish Lake, Canada|2009-10-24T19:10:56.0000|2009-11-24T20:34:00.0000
